Year,HUC_8,NPDES_ID,Facility Name,Latitude,Longitude,Facility Type,Permit Type,Permit Effective Date,Permit Expiration Date,Major/Non-Major Indicator,Approved Pretreatment Program,County,Facility Design Flow (Permit Application) (MGD),Average Facility Flow (MGD),4-Digit SIC Code,Pollutant,Parameter Code,Total Pounds (lb/yr),Max Allowable Load (lb/yr),Load Over Limit,Total TWPE (lb-eq/yr),Max Allowable TWPE (lb-eq/yr),TWPE Over Limit,Contains Potential Outliers?,Number of Exceedances,QcReviewPounds,QcReviewTwpe
2019,11010014,ARG500004,"VULCAN CONSTRUCTION MATERIALS, LLC - SEARCY QUARRY, JUDSONIA, 72081-9095",35.284444,-91.681667,NON-POTW,General Permit Covered Facility,02/01/2016,01/31/2021,Non-Major,N/A,WHITE,--,0.4579,"1429 - CRUSHED AND BROKEN STONE, NEC","Solids, total dissolved",70295,"1,426,478",0,0,0,--,--,No,0,"1,426,478",0
2019,11010014,ARG500004,"VULCAN CONSTRUCTION MATERIALS, LLC - SEARCY QUARRY, JUDSONIA, 72081-9095",35.284444,-91.681667,NON-POTW,General Permit Covered Facility,02/01/2016,01/31/2021,Non-Major,N/A,WHITE,--,0.4579,"1429 - CRUSHED AND BROKEN STONE, NEC","Solids, total suspended",00530,"8,358","44,705",849,0,--,--,No,2,"8,358",0
2019,11010014,ARG500004,"VULCAN CONSTRUCTION MATERIALS, LLC - SEARCY QUARRY, JUDSONIA, 72081-9095",35.284444,-91.681667,NON-POTW,General Permit Covered Facility,02/01/2016,01/31/2021,Non-Major,N/A,WHITE,--,0.4579,"1429 - CRUSHED AND BROKEN STONE, NEC",Oil and grease,00556,"1,308","12,773",0,0,--,--,No,0,"1,308",0
2019,11010014,AR0029181,"USF&WS - GREERS FERRY NATL FISH HATCHERY, HEBER SPRINGS, 72543",35.516026,-91.995673,FEDERAL,NPDES Individual Permit,06/01/2014,05/31/2019,Non-Major,N/A,CLEBURNE,20.66,13.88,0921 - FISH HATCHERIES AND PRESERVES,Ammonia as N,00610,"6,687","575,382",0,7.42,639,0,No,0,"6,687",7.42
2019,11010014,AR0029181,"USF&WS - GREERS FERRY NATL FISH HATCHERY, HEBER SPRINGS, 72543",35.516026,-91.995673,FEDERAL,NPDES Individual Permit,06/01/2014,05/31/2019,Non-Major,N/A,CLEBURNE,20.66,13.88,0921 - FISH HATCHERIES AND PRESERVES,"BOD, carbonaceous, 05 day, 20 C",80082,"86,450","1,150,764",0,--,--,--,No,0,"86,450",--
2019,11010014,AR0029181,"USF&WS - GREERS FERRY NATL FISH HATCHERY, HEBER SPRINGS, 72543",35.516026,-91.995673,FEDERAL,NPDES Individual Permit,06/01/2014,05/31/2019,Non-Major,N/A,CLEBURNE,20.66,13.88,0921 - FISH HATCHERIES AND PRESERVES,"Solids, total suspended",00530,"123,517","1,150,764",0,--,--,--,No,0,"123,517",--
2019,11010014,AR0021601,"SEARCY WASTEWATER TREATMENT FACILITY, SEARCY, 72143",35.2683,-91.7161,POTW,NPDES Individual Permit,05/01/2019,04/30/2024,Major,Yes,WHITE,5,4.79,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,"10,839","100,914",0,12.03,112,0,No,0,"10,839",12.03
2019,11010014,AR0021601,"SEARCY WASTEWATER TREATMENT FACILITY, SEARCY, 72143",35.2683,-91.7161,POTW,NPDES Individual Permit,05/01/2019,04/30/2024,Major,Yes,WHITE,5,4.79,4952 - SEWERAGE SYSTEMS,Phosphorus,00665,"27,691",--,0,0,--,--,No,0,"27,691",0
2019,11010014,AR0021601,"SEARCY WASTEWATER TREATMENT FACILITY, SEARCY, 72143",35.2683,-91.7161,POTW,NPDES Individual Permit,05/01/2019,04/30/2024,Major,Yes,WHITE,5,4.79,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,0,"1,332",0,0,666,0,No,0,0,0
2019,11010014,AR0021601,"SEARCY WASTEWATER TREATMENT FACILITY, SEARCY, 72143",35.2683,-91.7161,POTW,NPDES Individual Permit,05/01/2019,04/30/2024,Major,Yes,WHITE,5,4.79,4952 - SEWERAGE SYSTEMS,Inorganic Nitrogen,00630,"49,353",--,0,0,--,--,No,0,"49,353",0
2019,11010014,AR0021601,"SEARCY WASTEWATER TREATMENT FACILITY, SEARCY, 72143",35.2683,-91.7161,POTW,NPDES Individual Permit,05/01/2019,04/30/2024,Major,Yes,WHITE,5,4.79,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"78,485","341,106",0,--,--,--,No,0,"78,485",--
2019,11010014,AR0021601,"SEARCY WASTEWATER TREATMENT FACILITY, SEARCY, 72143",35.2683,-91.7161,POTW,NPDES Individual Permit,05/01/2019,04/30/2024,Major,Yes,WHITE,5,4.79,4952 - SEWERAGE SYSTEMS,"BOD, carbonaceous, 05 day, 20 C",80082,"47,620","271,467",0,--,--,--,No,0,"47,620",--
2019,08020301,AR0022101,"BEEBE WATER AND SEWER COMMISSION, BEEBE, 72012",35.0315,-91.890978,POTW,NPDES Individual Permit,10/01/2016,09/30/2021,Major,No,WHITE,2.16,1.82,4952 - SEWERAGE SYSTEMS,Phosphorus,00665,"16,142",0,0,--,--,--,No,0,"16,142",--
2019,08020301,AR0022101,"BEEBE WATER AND SEWER COMMISSION, BEEBE, 72012",35.0315,-91.890978,POTW,NPDES Individual Permit,10/01/2016,09/30/2021,Major,No,WHITE,2.16,1.82,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"128,697","451,263",0,--,--,--,No,0,"128,697",--
2019,08020301,AR0022101,"BEEBE WATER AND SEWER COMMISSION, BEEBE, 72012",35.0315,-91.890978,POTW,NPDES Individual Permit,10/01/2016,09/30/2021,Major,No,WHITE,2.16,1.82,4952 - SEWERAGE SYSTEMS,"BOD, 5-day, 20 deg. C",00310,"78,345","150,421",689,--,--,--,No,2,"78,345",--
2019,08020301,AR0022101,"BEEBE WATER AND SEWER COMMISSION, BEEBE, 72012",35.0315,-91.890978,POTW,NPDES Individual Permit,10/01/2016,09/30/2021,Major,No,WHITE,2.16,1.82,4952 - SEWERAGE SYSTEMS,Inorganic Nitrogen,00630,"5,574",0,0,--,--,--,No,0,"5,574",--
2019,08020301,ARG160028,"ROLLING MEADOWS LANDFILL INC, HAZEN, 72064",34.8491,-91.5889,NON-POTW,General Permit Covered Facility,05/14/2015,02/29/2020,Non-Major,N/A,PRAIRIE,0.8640,1.08,4953 - REFUSE SYSTEMS,Oil and grease,00556,0,"21,710",0,0,--,--,No,0,0,0
2019,08020301,ARG160028,"ROLLING MEADOWS LANDFILL INC, HAZEN, 72064",34.8491,-91.5889,NON-POTW,General Permit Covered Facility,05/14/2015,02/29/2020,Non-Major,N/A,PRAIRIE,0.8640,1.08,4953 - REFUSE SYSTEMS,"Solids, total suspended",00530,"60,733","144,735",0,--,--,--,No,0,"60,733",--
2019,08020301,ARG160028,"ROLLING MEADOWS LANDFILL INC, HAZEN, 72064",34.8491,-91.5889,NON-POTW,General Permit Covered Facility,05/14/2015,02/29/2020,Non-Major,N/A,PRAIRIE,0.8640,1.08,4953 - REFUSE SYSTEMS,Chemical oxygen demand (COD),00335,"98,168","108,551",0,--,--,--,No,0,"98,168",--
2019,08020302,AR0037907,"CWL-WEST SIDE WASTEWATER TREATMENT PLANT, JONESBORO, 724018938",35.85925,-90.733694,POTW,NPDES Individual Permit,10/01/2016,09/30/2021,Major,No,CRAIGHEAD,3,5.11,4952 - SEWERAGE SYSTEMS,Chloride,00940,"223,776",0,0,5.45,0,0,No,0,"223,776",5.45
2019,08020302,AR0037907,"CWL-WEST SIDE WASTEWATER TREATMENT PLANT, JONESBORO, 724018938",35.85925,-90.733694,POTW,NPDES Individual Permit,10/01/2016,09/30/2021,Major,No,CRAIGHEAD,3,5.11,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,"2,118","24,324",0,2.35,27,0,No,0,"2,118",2.35
2019,08020302,AR0037907,"CWL-WEST SIDE WASTEWATER TREATMENT PLANT, JONESBORO, 724018938",35.85925,-90.733694,POTW,NPDES Individual Permit,10/01/2016,09/30/2021,Major,No,CRAIGHEAD,3,5.11,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,0,542,0,0,271,0,No,0,0,0
2019,08020302,AR0037907,"CWL-WEST SIDE WASTEWATER TREATMENT PLANT, JONESBORO, 724018938",35.85925,-90.733694,POTW,NPDES Individual Permit,10/01/2016,09/30/2021,Major,No,CRAIGHEAD,3,5.11,4952 - SEWERAGE SYSTEMS,Peracetic acid,51674,"1,333","6,738",0,--,--,--,No,0,"1,333",--
2019,08020302,AR0037907,"CWL-WEST SIDE WASTEWATER TREATMENT PLANT, JONESBORO, 724018938",35.85925,-90.733694,POTW,NPDES Individual Permit,10/01/2016,09/30/2021,Major,No,CRAIGHEAD,3,5.11,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"45,678","121,597",0,--,--,--,No,0,"45,678",--
2019,08020302,AR0037907,"CWL-WEST SIDE WASTEWATER TREATMENT PLANT, JONESBORO, 724018938",35.85925,-90.733694,POTW,NPDES Individual Permit,10/01/2016,09/30/2021,Major,No,CRAIGHEAD,3,5.11,4952 - SEWERAGE SYSTEMS,"BOD, carbonaceous, 05 day, 20 C",80082,"35,860","91,198",0,--,--,--,No,0,"35,860",--
2019,08020302,AR0037907,"CWL-WEST SIDE WASTEWATER TREATMENT PLANT, JONESBORO, 724018938",35.85925,-90.733694,POTW,NPDES Individual Permit,10/01/2016,09/30/2021,Major,No,CRAIGHEAD,3,5.11,4952 - SEWERAGE SYSTEMS,"Solids, total dissolved",70295,"1,645,805",0,0,--,--,--,No,0,"1,645,805",--
2019,08020302,AR0043486,"TRI-CITY UTILITIES, INC., O'KEAN, 72449",36.165485,-90.811049,POTW,NPDES Individual Permit,11/01/2019,10/31/2024,Non-Major,No,RANDOLPH,0.0480,0.0420,4952 - SEWERAGE SYSTEMS,Lead,01114,198,--,0,443,--,0,No,0,198,443
2019,08020302,AR0043486,"TRI-CITY UTILITIES, INC., O'KEAN, 72449",36.165485,-90.811049,POTW,NPDES Individual Permit,11/01/2019,10/31/2024,Non-Major,No,RANDOLPH,0.0480,0.0420,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,642,"1,139",346,0.7123,1.26,0.3846,No,7,642,0.7123
2019,08020302,AR0043486,"TRI-CITY UTILITIES, INC., O'KEAN, 72449",36.165485,-90.811049,POTW,NPDES Individual Permit,11/01/2019,10/31/2024,Non-Major,No,RANDOLPH,0.0480,0.0420,4952 - SEWERAGE SYSTEMS,"Solids, total dissolved",70295,"35,931",--,0,--,--,--,No,0,"35,931",--
2019,08020302,AR0043486,"TRI-CITY UTILITIES, INC., O'KEAN, 72449",36.165485,-90.811049,POTW,NPDES Individual Permit,11/01/2019,10/31/2024,Non-Major,No,RANDOLPH,0.0480,0.0420,4952 - SEWERAGE SYSTEMS,"BOD, carbonaceous, 05 day, 20 C",80082,518,"2,304",0,--,--,--,Yes,0,518,--
2019,08020302,AR0043486,"TRI-CITY UTILITIES, INC., O'KEAN, 72449",36.165485,-90.811049,POTW,NPDES Individual Permit,11/01/2019,10/31/2024,Non-Major,No,RANDOLPH,0.0480,0.0420,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,518,"2,304",40.30,--,--,--,Yes,1,518,--
2019,08020303,AR0021431,"DEWITT, CITY OF, DEWITT, 72042",34.300833,-91.304444,POTW,NPDES Individual Permit,02/01/2019,01/31/2024,Non-Major,No,ARKANSAS,0.7380,0.4727,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,0,0,0,0,0,0,No,0,0,0
2019,08020303,AR0021431,"DEWITT, CITY OF, DEWITT, 72042",34.300833,-91.304444,POTW,NPDES Individual Permit,02/01/2019,01/31/2024,Non-Major,No,ARKANSAS,0.7380,0.4727,4952 - SEWERAGE SYSTEMS,"BOD, carbonaceous, 05 day, 20 C",80082,0,0,0,0,--,--,No,0,0,0
2019,08020303,AR0021431,"DEWITT, CITY OF, DEWITT, 72042",34.300833,-91.304444,POTW,NPDES Individual Permit,02/01/2019,01/31/2024,Non-Major,No,ARKANSAS,0.7380,0.4727,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,0,0,0,0,0,0,No,0,0,0
2019,08020303,AR0021431,"DEWITT, CITY OF, DEWITT, 72042",34.300833,-91.304444,POTW,NPDES Individual Permit,02/01/2019,01/31/2024,Non-Major,No,ARKANSAS,0.7380,0.4727,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"8,795","119,701",0,--,--,--,No,0,"8,795",--
2019,08020303,AR0021431,"DEWITT, CITY OF, DEWITT, 72042",34.300833,-91.304444,POTW,NPDES Individual Permit,02/01/2019,01/31/2024,Non-Major,No,ARKANSAS,0.7380,0.4727,4952 - SEWERAGE SYSTEMS,"BOD, 5-day, 20 deg. C",00310,"13,137","87,780",0,--,--,--,No,0,"13,137",--
2019,08020303,AR0021644,"CLARENDON WWTP, CLARENDON, 72029",34.59643,-91.20268,POTW,NPDES Individual Permit,01/01/2019,12/31/2023,Non-Major,No,MONROE,0.7000,0.4203,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"5,731","58,520",0,--,--,--,No,0,"5,731",--
2019,08020303,AR0021644,"CLARENDON WWTP, CLARENDON, 72029",34.59643,-91.20268,POTW,NPDES Individual Permit,01/01/2019,12/31/2023,Non-Major,No,MONROE,0.7000,0.4203,4952 - SEWERAGE SYSTEMS,"BOD, 5-day, 20 deg. C",00310,"2,502","58,520",0,--,--,--,No,0,"2,502",--
2019,08020303,AR0038008,"ULM WWTP, ULM, 72170",34.571389,-91.456944,POTW,NPDES Individual Permit,08/01/2015,07/31/2020,Non-Major,No,PRAIRIE,0.0450,0.0269,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,180,634,0,0.2003,0.7037,0,No,0,180,0.2003
2019,08020303,AR0038008,"ULM WWTP, ULM, 72170",34.571389,-91.456944,POTW,NPDES Individual Permit,08/01/2015,07/31/2020,Non-Major,No,PRAIRIE,0.0450,0.0269,4952 - SEWERAGE SYSTEMS,"BOD, carbonaceous, 05 day, 20 C",80082,437,"1,869",0,--,--,--,No,0,437,--
2019,08020303,AR0038008,"ULM WWTP, ULM, 72170",34.571389,-91.456944,POTW,NPDES Individual Permit,08/01/2015,07/31/2020,Non-Major,No,PRAIRIE,0.0450,0.0269,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"1,466","1,869",644,--,--,--,No,4,"1,466",--
2019,08020304,AR0035840,"MARVELL WWTP, MARVELL, 72366",34.5501,-90.902615,POTW,NPDES Individual Permit,02/01/2015,01/31/2020,Non-Major,No,PHILLIPS,0.2200,0.2072,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,12.77,0,0,6.39,0,0,No,0,12.77,6.39
2019,08020304,AR0035840,"MARVELL WWTP, MARVELL, 72366",34.5501,-90.902615,POTW,NPDES Individual Permit,02/01/2015,01/31/2020,Non-Major,No,PHILLIPS,0.2200,0.2072,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,99,"2,463",0,0.1099,2.73,0,No,0,99,0.1099
2019,08020304,AR0035840,"MARVELL WWTP, MARVELL, 72366",34.5501,-90.902615,POTW,NPDES Individual Permit,02/01/2015,01/31/2020,Non-Major,No,PHILLIPS,0.2200,0.2072,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"21,597","55,143","5,825",--,--,--,No,3,"21,597",--
2019,08020304,AR0035840,"MARVELL WWTP, MARVELL, 72366",34.5501,-90.902615,POTW,NPDES Individual Permit,02/01/2015,01/31/2020,Non-Major,No,PHILLIPS,0.2200,0.2072,4952 - SEWERAGE SYSTEMS,"BOD, carbonaceous, 05 day, 20 C",80082,"5,050","15,484","1,378",--,--,--,No,1,"5,050",--
2019,08020304,AR0035840,"MARVELL WWTP, MARVELL, 72366",34.5501,-90.902615,POTW,NPDES Individual Permit,02/01/2015,01/31/2020,Non-Major,No,PHILLIPS,0.2200,0.2072,4952 - SEWERAGE SYSTEMS,"BOD, 5-day, 20 deg. C",00310,"11,225","18,183",0,--,--,--,No,1,"11,225",--
2019,08020304,AR0035980,"ARKANSAS DEPT OF CORRECTIONS-TUCKER INTERMEDIATE REFORMATORY, TUCKER, 72168",34.450753,-91.91567,NON-POTW,NPDES Individual Permit,11/01/2014,10/31/2019,Non-Major,N/A,JEFFERSON,0.5000,0.5287,9223 - CORRECTIONAL INSTITUTIONS,Ammonia as N,00610,"2,114","11,853",513,2.35,13.16,0.5694,No,2,"2,114",2.35
2019,08020304,AR0035980,"ARKANSAS DEPT OF CORRECTIONS-TUCKER INTERMEDIATE REFORMATORY, TUCKER, 72168",34.450753,-91.91567,NON-POTW,NPDES Individual Permit,11/01/2014,10/31/2019,Non-Major,N/A,JEFFERSON,0.5000,0.5287,9223 - CORRECTIONAL INSTITUTIONS,"BOD, carbonaceous, 05 day, 20 C",80082,"6,258","13,928","1,167",--,--,--,No,2,"6,258",--
2019,08020304,AR0035980,"ARKANSAS DEPT OF CORRECTIONS-TUCKER INTERMEDIATE REFORMATORY, TUCKER, 72168",34.450753,-91.91567,NON-POTW,NPDES Individual Permit,11/01/2014,10/31/2019,Non-Major,N/A,JEFFERSON,0.5000,0.5287,9223 - CORRECTIONAL INSTITUTIONS,"Solids, total suspended",00530,"18,914","20,908","9,528",--,--,--,No,10,"18,914",--
2019,08020304,AR0022756,"HELENA INDUSTRIES, LLC, WEST HELENA, 72390",34.553389,-90.655583,NON-POTW,NPDES Individual Permit,09/01/2016,08/31/2021,Non-Major,N/A,PHILLIPS,--,0.2627,2879 - PESTICIDES & AGRICULTURAL CHEM,Oil and grease,00556,"1,257","3,665",0,--,--,--,No,0,"1,257",--
2019,08020304,AR0022756,"HELENA INDUSTRIES, LLC, WEST HELENA, 72390",34.553389,-90.655583,NON-POTW,NPDES Individual Permit,09/01/2016,08/31/2021,Non-Major,N/A,PHILLIPS,--,0.2627,2879 - PESTICIDES & AGRICULTURAL CHEM,Chemical oxygen demand (COD),00335,"18,899","43,184","10,697",--,--,--,No,5,"18,899",--
2019,08020304,AR0036315,"WHEATLEY, CITY OF, WHEATLEY, 72392",34.917361,-91.119667,POTW,NPDES Individual Permit,03/01/2019,02/29/2024,Non-Major,No,ST. FRANCIS,0.1500,0.1060,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,0,0,0,0,0,0,No,0,0,0
2019,08020304,AR0036315,"WHEATLEY, CITY OF, WHEATLEY, 72392",34.917361,-91.119667,POTW,NPDES Individual Permit,03/01/2019,02/29/2024,Non-Major,No,ST. FRANCIS,0.1500,0.1060,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"9,909","16,890","2,397",--,--,--,No,1,"9,909",--
2019,08020304,AR0036315,"WHEATLEY, CITY OF, WHEATLEY, 72392",34.917361,-91.119667,POTW,NPDES Individual Permit,03/01/2019,02/29/2024,Non-Major,No,ST. FRANCIS,0.1500,0.1060,4952 - SEWERAGE SYSTEMS,"Solids, total dissolved",70295,"8,648",--,0,--,--,--,No,0,"8,648",--
2019,08020304,AR0036315,"WHEATLEY, CITY OF, WHEATLEY, 72392",34.917361,-91.119667,POTW,NPDES Individual Permit,03/01/2019,02/29/2024,Non-Major,No,ST. FRANCIS,0.1500,0.1060,4952 - SEWERAGE SYSTEMS,"BOD, 5-day, 20 deg. C",00310,"4,933","5,625","3,008",--,--,--,No,1,"4,933",--
